gameindex,year,month,day,round,hometeamindex,awayteamindex,homewinodds,drawodds,awaywinodds,overtime,homescore,awayscore
1822,2018,4,13,,12,16,1.29,24.66,3.77,0,40,20
1823,2018,4,14,,9,8,1.57,20.33,2.5,0,18,27
1824,2018,4,14,,6,2,1.32,21.27,3.55,0,10,27
1825,2018,4,14,,14,13,1.45,20.32,2.9,0,18,2
1826,2018,4,15,,3,10,1.59,20.56,2.47,0,35,12
1827,2018,4,15,,5,15,1.45,23.49,2.87,0,12,38
1828,2018,4,19,,2,4,2.56,20.4,1.55,0,0,6
1829,2018,4,20,,9,12,2.34,19.32,1.65,0,20,12
1830,2018,4,20,,8,7,2.6,19.42,1.58,0,20,34
1831,2018,4,21,,1,14,1.4,20.62,3.08,0,42,22
1832,2018,4,21,,15,11,1.51,20.33,2.67,0,20,22
1833,2018,4,21,,6,10,1.6,20.09,2.45,0,26,14
1834,2018,4,22,,13,5,2.2,18.59,1.73,0,44,10
1835,2018,4,22,,16,3,2.14,19.27,1.76,0,26,22
1836,2018,4,25,,12,4,1.4,23.12,3.12,0,24,8
1837,2018,4,25,,7,9,1.73,19.03,2.22,0,50,10
1838,2018,4,26,,1,8,1.54,21.06,2.61,0,20,24
1839,2018,4,27,,5,11,1.57,20.5,2.52,0,12,18
1840,2018,4,27,,3,2,1.53,20.01,2.62,0,22,14
1841,2018,4,28,,10,16,1.45,20.43,2.84,0,9,10
1842,2018,4,28,,6,14,2.16,20.89,1.75,0,8,18
1843,2018,4,29,,13,15,2.1,20.17,1.8,0,24,22
1844,2018,5,3,,8,2,1.41,20.99,3.07,0,22,20
1845,2018,5,4,,11,1,1.88,20.42,1.99,0,18,36
1846,2018,5,4,,3,6,2.56,20.67,1.55,0,20,26
1847,2018,5,5,,14,10,1.85,20.39,2.04,0,32,18
1848,2018,5,5,,9,15,1.53,21.03,2.61,0,26,4
1849,2018,5,5,,16,13,1.37,24.11,3.24,0,22,20
1850,2018,5,6,,12,7,1.29,21.73,3.79,0,34,14
1851,2018,5,6,,4,5,1.78,20.55,2.12,0,22,20
1852,2018,5,11,,15,6,1.93,19.97,1.94,0,20,12
1853,2018,5,11,,11,3,2.01,20.01,1.86,0,18,29
1854,2018,5,11,,2,13,2.08,20.64,1.81,0,20,12
1855,2018,5,11,,9,4,2.61,21.23,1.54,0,0,32
1856,2018,5,11,,7,10,1.16,29.58,5.62,0,28,14
1857,2018,5,11,,5,8,1.9,17.79,2,0,38,24
1858,2018,5,11,,1,12,1.56,20.81,2.55,0,24,10
1859,2018,5,11,,14,16,2.34,20.32,1.66,0,16,24
1860,2018,5,17,,3,15,1.57,20.55,2.49,0,16,2
1861,2018,5,18,,13,9,2.53,20.78,1.55,0,14,24
1862,2018,5,18,,8,4,1.73,18.6,2.15,0,28,22
1863,2018,5,19,,10,11,1.47,21.65,2.81,0,33,26
1864,2018,5,19,,6,1,2.2,19.89,1.72,0,19,20
1865,2018,5,19,,7,5,1.76,19.72,2.14,0,4,24
1866,2018,5,20,,12,14,1.45,19.99,2.89,0,25,18
1867,2018,5,20,,16,2,1.36,21.24,3.27,0,22,16
1868,2018,5,24,,8,13,1.46,20.3,2.84,0,18,10
1869,2018,5,25,,14,5,2.12,20.23,1.78,0,21,20
1870,2018,5,25,,6,7,1.65,19.15,2.36,0,6,7
1871,2018,5,26,,4,10,2.11,19.27,1.79,0,34,14
1872,2018,5,26,,9,1,2.1,19.59,1.79,0,10,30
1873,2018,5,26,,3,12,1.29,24.34,3.82,0,28,2
1874,2018,5,27,,11,16,1.57,19,2.56,0,10,48
1875,2018,5,27,,15,2,2.56,20.69,1.55,0,14,10
1876,2018,5,31,,5,6,1.67,18.54,2.29,0,12,26
1877,2018,6,1,,1,16,2.45,18.6,1.61,0,22,14
1878,2018,6,2,,13,11,1.49,19.69,2.76,0,4,30
1879,2018,6,3,,4,15,2.08,19.49,1.8,0,16,14
1880,2018,6,8,,14,3,2.48,22.76,1.58,0,22,23
1881,2018,6,8,,10,1,2.01,19.67,1.86,0,16,18
1882,2018,6,9,,5,9,2.86,20.74,1.46,0,14,34
1883,2018,6,9,,11,4,3.29,23.43,1.35,0,16,18
1884,2018,6,9,,13,6,2.16,19.86,1.75,0,20,14
1885,2018,6,10,,16,15,1.5,20.77,2.69,0,24,16
1886,2018,6,10,,7,8,1.5,19.77,2.72,0,32,16
1887,2018,6,11,,2,12,3.22,20.61,1.39,0,16,18
1888,2018,6,14,,13,1,4.04,23.92,1.27,0,24,42
1889,2018,6,15,,6,9,1.75,19.23,2.19,0,16,23
1890,2018,6,15,,4,3,2.14,19.03,1.79,0,32,6
1891,2018,6,16,,2,10,1.56,19.4,2.56,0,10,32
1892,2018,6,16,,12,5,1.27,21.95,4.04,0,32,8
1893,2018,6,16,,16,8,1.58,19.84,2.5,0,16,20
1894,2018,6,17,,11,7,2.03,18.04,1.87,0,10,28
1895,2018,6,17,,15,14,3.88,22.36,1.28,0,12,48
1896,2018,6,28,,12,13,1.3,23.7,3.69,0,20,18
1897,2018,6,29,,9,16,2.26,19.33,1.69,0,15,18
1898,2018,6,29,,4,7,1.78,19.19,2.12,0,8,9
1899,2018,6,30,,3,5,1.68,18.87,2.29,0,10,18
1900,2018,6,30,,11,2,1.51,20.14,2.68,0,16,36
1901,2018,6,30,,8,14,1.35,21.7,3.3,0,26,22
1902,2018,7,1,,15,10,1.33,23.7,3.48,0,12,30
1903,2018,7,1,,1,6,1.5,19.97,2.71,0,21,20
1904,2018,7,5,,7,12,1.57,19.51,2.49,0,52,30
1905,2018,7,6,,3,9,2.73,19.2,1.5,0,36,4
1906,2018,7,7,,2,14,2.85,19.24,1.44,0,28,32
1907,2018,7,8,,10,8,2.15,19.28,1.74,0,0,34
1916,2018,7,13,,3,16,2.11,19.94,1.78,0,12,24
1917,2018,7,13,,11,13,2.59,19.53,1.55,0,18,16
1918,2018,7,14,,2,1,1.55,20.12,2.55,0,6,24
1919,2018,7,14,,5,7,2.08,19.67,1.81,0,13,14
1920,2018,7,14,,14,6,4.09,23.55,1.26,0,38,12
1921,2018,7,15,,8,9,2.09,19.73,1.8,0,6,26
1922,2018,7,15,,12,15,1.37,20.81,3.26,0,16,20
1923,2018,7,15,,10,4,1.58,20.19,2.49,0,12,20
1924,2018,7,19,,13,2,1.63,19.17,2.35,0,14,8
1925,2018,7,20,,16,14,1.78,18.06,2.11,0,28,24
1926,2018,7,20,,8,3,1.46,19.23,2.82,0,50,18
1927,2018,7,21,,11,10,2.41,19.55,1.59,0,30,24
1928,2018,7,21,,15,1,3.41,23.53,1.33,0,22,6
1929,2018,7,21,,6,12,1.84,19.81,2.01,0,10,24
1930,2018,7,22,,9,7,2.7,19.69,1.5,0,6,12
1931,2018,7,22,,5,4,2.61,19.78,1.52,0,24,56
1932,2018,7,22,,8,16,1.66,19.49,2.28,0,12,10
1933,2018,7,22,,6,11,3.02,19.8,1.41,0,20,18
1934,2018,7,22,,2,15,1.53,19.82,2.57,0,16,4
1935,2018,7,22,,5,3,1.3,23.59,3.65,0,24,28
1936,2018,7,22,,1,13,1.22,23.44,4.46,0,26,20
1937,2018,7,22,,7,14,2.47,18.59,1.57,0,44,10
1938,2018,7,22,,10,9,1.63,20.15,2.36,0,36,12
1939,2018,7,22,,4,12,2.33,19.93,1.65,0,36,18
1940,2018,8,2,,2,8,3.67,21.83,1.29,0,36,22
1941,2018,8,3,,11,15,2.14,18.78,1.72,0,16,25
1942,2018,8,3,,1,7,2.02,18.87,1.83,0,30,20
1943,2018,8,4,,12,9,1.21,23.4,4.48,0,12,18
1944,2018,8,4,,13,10,1.7,19.08,2.18,0,28,12
1945,2018,8,4,,4,6,1.39,20.14,3.06,0,26,20
1946,2018,8,5,,16,5,1.45,19.15,2.79,-1,32,33
1947,2018,8,5,,3,14,1.33,22.11,3.4,0,40,31
1948,2018,8,9,,6,8,2.09,19.74,1.79,0,34,30
1949,2018,8,10,,9,11,1.91,18.77,1.95,0,20,4
1950,2018,8,10,,1,4,1.32,23.38,3.52,0,14,18
1951,2018,8,11,,10,3,2.6,19.86,1.52,0,16,17
1952,2018,8,11,,5,2,1.5,20.39,2.72,0,18,6
1953,2018,8,11,,13,12,3.06,23.2,1.4,0,40,4
1954,2018,8,12,,14,15,1.46,18.33,2.8,0,20,22
1955,2018,8,12,,7,16,1.56,19.65,2.51,0,14,17
1956,2018,8,16,,8,1,1.93,19.2,1.93,0,38,18
1957,2018,8,16,,5,10,1.22,24.88,4.48,0,34,42
1958,2018,8,16,,7,13,1.45,20.78,2.84,0,20,4
1959,2018,8,16,,3,11,1.34,21.71,3.38,0,12,20
1960,2018,8,16,,15,12,1.69,18.87,2.23,0,10,20
1961,2018,8,16,,16,6,1.29,24.29,3.78,0,28,16
1962,2018,8,16,,2,9,2.79,21.6,1.46,0,27,26
1963,2018,8,16,,14,4,2.57,19.92,1.53,0,14,12
1964,2018,8,16,,15,5,1.49,21.1,2.65,0,22,20
1965,2018,8,16,,9,3,1.49,19.81,2.7,0,36,16
1966,2018,8,16,,6,13,1.71,19.96,2.16,0,44,6
1967,2018,8,16,,14,1,1.46,21.14,2.74,0,24,12
1968,2018,8,16,,10,7,2.75,23.14,1.45,0,8,10
1969,2018,8,16,,4,8,2.62,22.16,1.51,0,8,22
1970,2018,8,16,,16,11,1.52,20.36,2.58,0,38,12
1971,2018,8,16,,12,2,1.25,25.21,3.95,0,0,38
1972,2018,8,30,,1,15,1.3,22.98,3.69,0,51,10
1973,2018,8,31,,9,14,2.12,19.2,1.77,0,20,16
1974,2018,8,31,,7,3,1.5,21.1,2.69,0,16,22
1975,2018,9,1,,11,12,5.31,26.82,1.17,0,14,24
1976,2018,9,1,,10,6,2.53,21.31,1.55,0,26,30
1977,2018,9,1,,13,4,2.13,20.53,1.75,0,10,44
1978,2018,9,2,,2,16,1.23,24.99,4.36,0,18,30
1979,2018,9,2,,8,5,2.61,22.33,1.52,0,48,16
1980,2018,9,2,,7,1,1.84,19.35,2.04,0,29,28
1981,2018,9,2,,3,9,1.62,19.22,2.39,0,27,12
1982,2018,9,2,,4,16,1.8,19.48,2.08,0,21,12
1983,2018,9,2,,8,12,1.3,22.74,3.7,0,18,48
1984,2018,9,14,,16,3,1.73,19.56,2.16,0,21,20
1985,2018,9,15,,7,12,1.25,25.04,4.08,0,13,12
1986,2018,9,21,,7,16,1.34,20.52,3.43,0,22,6
1987,2018,9,22,,4,1,1.81,17.57,2.1,0,12,4
1988,2018,9,30,,4,7,2.12,16.97,1.81,0,21,6
